"fact_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","normalized_value_text","normalized_value_number","normalized_unit","condition_set_id","fact_kind","evidence_state","resolution_state","valid_from","valid_to","confidence","confidence_reason","fact_fingerprint","review_status","notes"
"FACT-M2GA-GV3-NAME","OBJ-GOOGLE-TPU-V3-ARCH","","","","","","","FIELD-ID-NAME","Google TPU v3 architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV3-NAME","draft",""
"FACT-M2GA-GV4-NAME","OBJ-GOOGLE-TPU-V4-ARCH","","","","","","","FIELD-ID-NAME","Google TPU v4 architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV4-NAME","draft",""
"FACT-M2GA-GV5E-NAME","OBJ-GOOGLE-TPU-V5E-ARCH","","","","","","","FIELD-ID-NAME","Google TPU v5e architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5E-NAME","draft",""
"FACT-M2GA-GV5P-NAME","OBJ-GOOGLE-TPU-V5P-ARCH","","","","","","","FIELD-ID-NAME","Google TPU v5p architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5P-NAME","draft",""
"FACT-M2GA-GV6E-NAME","OBJ-GOOGLE-TPU-V6E-ARCH","","","","","","","FIELD-ID-NAME","Google TPU v6e (Trillium) architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV6E-NAME","draft",""
"FACT-M2GA-G7X-NAME","OBJ-GOOGLE-TPU7X-ARCH","","","","","","","FIELD-ID-NAME","Google TPU7x (Ironwood) architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G7X-NAME","draft",""
"FACT-M2GA-G8T-NAME","OBJ-GOOGLE-TPU-8T-ARCH","","","","","","","FIELD-ID-NAME","Google TPU 8t architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8T-NAME","draft",""
"FACT-M2GA-G8I-NAME","OBJ-GOOGLE-TPU-8I-ARCH","","","","","","","FIELD-ID-NAME","Google TPU 8i architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8I-NAME","draft",""
"FACT-M2GA-AIF1-NAME","OBJ-AWS-INFERENTIA1-ARCH","","","","","","","FIELD-ID-NAME","AWS Inferentia architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-AIF1-NAME","draft",""
"FACT-M2GA-ATRN1-NAME","OBJ-AWS-TRAINIUM1-ARCH","","","","","","","FIELD-ID-NAME","AWS Trainium architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-ATRN1-NAME","draft",""
"FACT-M2GA-AIF2-NAME","OBJ-AWS-INFERENTIA2-ARCH","","","","","","","FIELD-ID-NAME","AWS Inferentia2 architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-AIF2-NAME","draft",""
"FACT-M2GA-ATRN3-NAME","OBJ-AWS-TRAINIUM3-ARCH","","","","","","","FIELD-ID-NAME","AWS Trainium3 architecture","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-ATRN3-NAME","draft",""
"FACT-M2GA-ATRN4-NAME","OBJ-AWS-TRAINIUM4-ARCH","","","","","","","FIELD-ID-NAME","AWS Trainium4 generation","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-ATRN4-NAME","draft","A09 只确认 Trainium4 名称和预计交付时间，不扩写未发布的架构细节"
"FACT-M2GA-GV3-EXEC","","CMP-M2GA-GV3-TC","","","","","","FIELD-COMP-EXECUTION","VLIW-controlled scalar, vector and matrix paths with compiler-scheduled data movement","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV3-EXEC","draft",""
"FACT-M2GA-GV3-ARRAY","","CMP-M2GA-GV3-MXU","","","","","","FIELD-COMP-ARRAY-SHAPE","128×128 systolic MXU","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV3-ARRAY","draft",""
"FACT-M2GA-GV3-MEM-MGMT","","CMP-M2GA-GV3-VMEM","","","","","","FIELD-MEM-MANAGEMENT","software_scratchpad","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV3-MEM-MGMT","draft","枚举规范化；来源描述：software/compiler-managed scratchpad; not a hardware-managed data cache"
"FACT-M2GA-GV3-DMA","","CMP-M2GA-GV3-DMA","","","","","","FIELD-MEM-DMA","asynchronous software/compiler-scheduled transfers between device memory and on-chip scratchpad","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV3-DMA","draft","字段只允许 component；证据支持该代架构的软件调度 DMA，具体数量与吞吐不在架构层登记"
"FACT-M2GA-GV3-SW","OBJ-GOOGLE-TPU-V3-ARCH","","","","","","","FIELD-SW-COMPILER","XLA is the software-stack constant across TPU generations from v2 to Ironwood","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV3-SW","draft","G01 p.5 直接支持跨代 XLA；Pallas 只作为当前软件栈描述，不逐代绑定；Mosaic 未由该来源支持"
"FACT-M2GA-GV4-EXEC","","CMP-M2GA-GV4-TC","","","","","","FIELD-COMP-EXECUTION","VLIW-controlled scalar, vector and matrix paths with asynchronous DMA","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV4-EXEC","draft",""
"FACT-M2GA-GV4-ARRAY","","CMP-M2GA-GV4-MXU","","","","","","FIELD-COMP-ARRAY-SHAPE","128×128 systolic MXU","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV4-ARRAY","draft",""
"FACT-M2GA-GV4-MEM-MGMT","","CMP-M2GA-GV4-VMEM","","","","","","FIELD-MEM-MANAGEMENT","software_scratchpad","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV4-MEM-MGMT","draft","枚举规范化；来源描述：software/compiler-managed scratchpad; not a hardware-managed data cache"
"FACT-M2GA-GV4-DMA","","CMP-M2GA-GV4-DMA","","","","","","FIELD-MEM-DMA","asynchronous software/compiler-scheduled transfers between device memory and on-chip scratchpad","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV4-DMA","draft","字段只允许 component；证据支持该代架构的软件调度 DMA，具体数量与吞吐不在架构层登记"
"FACT-M2GA-GV4-SW","OBJ-GOOGLE-TPU-V4-ARCH","","","","","","","FIELD-SW-COMPILER","XLA is the software-stack constant across TPU generations from v2 to Ironwood","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV4-SW","draft","G01 p.5 直接支持跨代 XLA；Pallas 只作为当前软件栈描述，不逐代绑定；Mosaic 未由该来源支持"
"FACT-M2GA-GV5E-EXEC","","CMP-M2GA-GV5E-TC","","","","","","FIELD-COMP-EXECUTION","TensorCore combines MXU, VPU and scalar/control paths","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5E-EXEC","draft",""
"FACT-M2GA-GV5E-ARRAY","","CMP-M2GA-GV5E-MXU","","","","","","FIELD-COMP-ARRAY-SHAPE","128×128 systolic MXU","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5E-ARRAY","draft",""
"FACT-M2GA-GV5P-EXEC","","CMP-M2GA-GV5P-TC","","","","","","FIELD-COMP-EXECUTION","VLIW-controlled scalar, vector and matrix paths with asynchronous DMA","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5P-EXEC","draft",""
"FACT-M2GA-GV5P-ARRAY","","CMP-M2GA-GV5P-MXU","","","","","","FIELD-COMP-ARRAY-SHAPE","128×128 systolic MXU","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5P-ARRAY","draft",""
"FACT-M2GA-GV5P-MEM-MGMT","","CMP-M2GA-GV5P-VMEM","","","","","","FIELD-MEM-MANAGEMENT","software_scratchpad","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5P-MEM-MGMT","draft","枚举规范化；来源描述：software/compiler-managed scratchpad; not a hardware-managed data cache"
"FACT-M2GA-GV5P-DMA","","CMP-M2GA-GV5P-DMA","","","","","","FIELD-MEM-DMA","asynchronous software/compiler-scheduled transfers between device memory and on-chip scratchpad","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5P-DMA","draft","字段只允许 component；证据支持该代架构的软件调度 DMA，具体数量与吞吐不在架构层登记"
"FACT-M2GA-GV5P-SW","OBJ-GOOGLE-TPU-V5P-ARCH","","","","","","","FIELD-SW-COMPILER","XLA is the software-stack constant across TPU generations from v2 to Ironwood","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5P-SW","draft","G01 p.5 直接支持跨代 XLA；Pallas 只作为当前软件栈描述，不逐代绑定；Mosaic 未由该来源支持"
"FACT-M2GA-GV6E-EXEC","","CMP-M2GA-GV6E-TC","","","","","","FIELD-COMP-EXECUTION","TensorCore combines MXU, VPU and scalar/control paths","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV6E-EXEC","draft",""
"FACT-M2GA-GV6E-ARRAY","","CMP-M2GA-GV6E-MXU","","","","","","FIELD-COMP-ARRAY-SHAPE","256×256 systolic MXU","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV6E-ARRAY","draft",""
"FACT-M2GA-G7X-EXEC","","CMP-M2GA-G7X-TC","","","","","","FIELD-COMP-EXECUTION","VLIW-controlled scalar, vector and matrix paths with asynchronous DMA","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G7X-EXEC","draft",""
"FACT-M2GA-G7X-ARRAY","","CMP-M2GA-G7X-MXU","","","","","","FIELD-COMP-ARRAY-SHAPE","separate 256×256 BF16 and 512×512 FP8 MXU paths","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G7X-ARRAY","draft",""
"FACT-M2GA-G7X-MEM-MGMT","","CMP-M2GA-G7X-VMEM","","","","","","FIELD-MEM-MANAGEMENT","software_scratchpad","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G7X-MEM-MGMT","draft","枚举规范化；来源描述：software/compiler-managed scratchpad; not a hardware-managed data cache"
"FACT-M2GA-G7X-DMA","","CMP-M2GA-G7X-DMA","","","","","","FIELD-MEM-DMA","asynchronous software/compiler-scheduled transfers between device memory and on-chip scratchpad","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G7X-DMA","draft","字段只允许 component；证据支持该代架构的软件调度 DMA，具体数量与吞吐不在架构层登记"
"FACT-M2GA-G7X-SW","OBJ-GOOGLE-TPU7X-ARCH","","","","","","","FIELD-SW-COMPILER","XLA is the software-stack constant across TPU generations from v2 to Ironwood","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G7X-SW","draft","G01 p.5 直接支持跨代 XLA；Pallas 只作为当前软件栈描述，不逐代绑定；Mosaic 未由该来源支持"
"FACT-M2GA-GV3-BF16-IN","","","","","PP-M2GA-GV3-BF16","","","FIELD-NUM-OPERAND-A","BF16 matrix operands","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV3-BF16-IN","draft",""
"FACT-M2GA-GV3-BF16-ACC","","","","","PP-M2GA-GV3-BF16","","","FIELD-NUM-ACCUMULATION","FP32 accumulation semantics","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV3-BF16-ACC","draft","物理累加器位宽未公开"
"FACT-M2GA-GV4-BF16-IN","","","","","PP-M2GA-GV4-BF16","","","FIELD-NUM-OPERAND-A","BF16 matrix operands","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV4-BF16-IN","draft",""
"FACT-M2GA-GV4-BF16-ACC","","","","","PP-M2GA-GV4-BF16","","","FIELD-NUM-ACCUMULATION","FP32 accumulation semantics","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV4-BF16-ACC","draft","物理累加器位宽未公开"
"FACT-M2GA-GV5E-BF16-IN","","","","","PP-M2GA-GV5E-BF16","","","FIELD-NUM-OPERAND-A","BF16 matrix operands","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5E-BF16-IN","draft",""
"FACT-M2GA-GV5E-BF16-ACC","","","","","PP-M2GA-GV5E-BF16","","","FIELD-NUM-ACCUMULATION","FP32 accumulation semantics","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5E-BF16-ACC","draft","物理累加器位宽未公开"
"FACT-M2GA-GV5P-BF16-IN","","","","","PP-M2GA-GV5P-BF16","","","FIELD-NUM-OPERAND-A","BF16 matrix operands","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5P-BF16-IN","draft",""
"FACT-M2GA-GV5P-BF16-ACC","","","","","PP-M2GA-GV5P-BF16","","","FIELD-NUM-ACCUMULATION","FP32 accumulation semantics","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5P-BF16-ACC","draft","物理累加器位宽未公开"
"FACT-M2GA-GV6E-BF16-IN","","","","","PP-M2GA-GV6E-BF16","","","FIELD-NUM-OPERAND-A","BF16 matrix operands","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV6E-BF16-IN","draft",""
"FACT-M2GA-GV6E-BF16-ACC","","","","","PP-M2GA-GV6E-BF16","","","FIELD-NUM-ACCUMULATION","FP32 accumulation semantics","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV6E-BF16-ACC","draft","物理累加器位宽未公开"
"FACT-M2GA-G7X-BF16-IN","","","","","PP-M2GA-G7X-BF16","","","FIELD-NUM-OPERAND-A","BF16 matrix operands","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G7X-BF16-IN","draft",""
"FACT-M2GA-G7X-BF16-ACC","","","","","PP-M2GA-G7X-BF16","","","FIELD-NUM-ACCUMULATION","FP32 accumulation semantics","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G7X-BF16-ACC","draft","物理累加器位宽未公开"
"FACT-M2GA-GV3-SPARSE","","","","","","CAP-M2GA-GV3-SPARSE","","FIELD-CAP-IMPLEMENTATION-DETAIL","SparseCore is a tiled processor with programmable vector units and local Sparse Vector Memory","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV3-SPARSE","draft","由 G01 SparseCore 段落规范化，不将 Sparse Vector Memory 擅自改称 compiler-managed scratchpad"
"FACT-M2GA-GV4-SPARSE","","","","","","CAP-M2GA-GV4-SPARSE","","FIELD-CAP-IMPLEMENTATION-DETAIL","SparseCore is a tiled processor with programmable vector units and local Sparse Vector Memory","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV4-SPARSE","draft","由 G01 SparseCore 段落规范化，不将 Sparse Vector Memory 擅自改称 compiler-managed scratchpad"
"FACT-M2GA-GV5P-SPARSE","","","","","","CAP-M2GA-GV5P-SPARSE","","FIELD-CAP-IMPLEMENTATION-DETAIL","SparseCore is a tiled processor with programmable vector units and local Sparse Vector Memory","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5P-SPARSE","draft","由 G01 SparseCore 段落规范化，不将 Sparse Vector Memory 擅自改称 compiler-managed scratchpad"
"FACT-M2GA-G7X-SPARSE","","","","","","CAP-M2GA-G7X-SPARSE","","FIELD-CAP-IMPLEMENTATION-DETAIL","SparseCore is a tiled processor with programmable vector units and local Sparse Vector Memory","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G7X-SPARSE","draft","由 G01 SparseCore 段落规范化，不将 Sparse Vector Memory 擅自改称 compiler-managed scratchpad"
"FACT-M2GA-GV6E-SPARSE","","","","","","CAP-M2GA-GV6E-SPARSE","","FIELD-CAP-IMPLEMENTATION-DETAIL","SparseCore combines tiled local-memory processing, dynamic execution, vector processing, and centralized control","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV6E-SPARSE","draft","G15 规格表把 Trillium 列为覆盖对象；原值不再附加来源未声明的管理方式"
"FACT-M2GA-GV4-SORT","","","","","","CAP-M2GA-GV4-SORT","","FIELD-CAP-IMPLEMENTATION-DETAIL","SparseCore includes specialized cross-lane operations for sorting, filtering, and prefix sums","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV4-SORT","draft","G15 的规格表明确覆盖 TPU v4、TPU v5p 与 Trillium；只保留页面直接列出的跨通道操作"
"FACT-M2GA-GV5P-SORT","","","","","","CAP-M2GA-GV5P-SORT","","FIELD-CAP-IMPLEMENTATION-DETAIL","SparseCore includes specialized cross-lane operations for sorting, filtering, and prefix sums","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV5P-SORT","draft","G15 的规格表明确覆盖 TPU v4、TPU v5p 与 Trillium；只保留页面直接列出的跨通道操作"
"FACT-M2GA-GV6E-SORT","","","","","","CAP-M2GA-GV6E-SORT","","FIELD-CAP-IMPLEMENTATION-DETAIL","SparseCore includes specialized cross-lane operations for sorting, filtering, and prefix sums","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-GV6E-SORT","draft","G15 的规格表明确覆盖 TPU v4、TPU v5p 与 Trillium；只保留页面直接列出的跨通道操作"
"FACT-M2GA-G8T-FP4","","","","","PP-M2GA-G8T-FP4","","","FIELD-NUM-OPERAND-A","TPU 8t introduces native FP4","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8T-FP4","draft","只保留 G13 的直接陈述；完整输入、乘积、累加和输出语义由 requirement 跟踪"
"FACT-M2GA-G8T-SPARSE","","","","","","CAP-M2GA-G8T-SPARSE","","FIELD-CAP-IMPLEMENTATION-DETAIL","Dedicated SparseCore offloads embedding operations","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8T-SPARSE","draft",""
"FACT-M2GA-G8T-ALLGATHER","","","","","","CAP-M2GA-G8T-ALLGATHER","","FIELD-CAP-IMPLEMENTATION-DETAIL","SparseCore offloads data-dependent all-gather","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8T-ALLGATHER","draft",""
"FACT-M2GA-G8T-LDE","","","","","","CAP-M2GA-G8T-LDE","","FIELD-CAP-IMPLEMENTATION-DETAIL","TPU 8t includes an LLM Decoder Engine","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8T-LDE","draft","只登记来源直接支持的正事实；未披露的内部细节、精度语义或方向/载荷口径由 field requirement 追踪"
"FACT-M2GA-G8T-TPUDIRECT","","","","","","CAP-M2GA-G8T-TPUDIRECT","","FIELD-CAP-IMPLEMENTATION-DETAIL","Direct HBM-to-NIC and managed-storage paths bypass host CPU/DRAM","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8T-TPUDIRECT","draft",""
"FACT-M2GA-G8T-SW","OBJ-GOOGLE-TPU-8T-ARCH","","","","","","","FIELD-SW-PROGRAMMING-MODEL","JAX, XLA, Pallas/Mosaic, Keras and preview native PyTorch support at announcement","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8T-SW","draft",""
"FACT-M2GA-G8I-FP4","","","","","PP-M2GA-G8I-FP4","","","FIELD-NUM-OPERAND-A","TPU 8i supports FP4 compute","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8I-FP4","draft","只登记来源直接支持的正事实；未披露的内部细节、精度语义或方向/载荷口径由 field requirement 追踪"
"FACT-M2GA-G8I-CAE","","","","","","CAP-M2GA-G8I-CAE","","FIELD-CAP-IMPLEMENTATION-DETAIL","Dedicated CAE performs aggregation, reduction and synchronization offload","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8I-CAE","draft",""
"FACT-M2GA-G8I-ICI","","","LINK-M2GA-G8I-ICI","","","","","FIELD-INT-PROTOCOL","TPU 8i uses ICI for chip-to-chip communication","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8I-ICI","draft","只登记来源直接支持的正事实；未披露的内部细节、精度语义或方向/载荷口径由 field requirement 追踪"
"FACT-M2GA-G8I-SW","OBJ-GOOGLE-TPU-8I-ARCH","","","","","","","FIELD-SW-PROGRAMMING-MODEL","JAX, XLA, Pallas/Mosaic, Keras and preview native PyTorch support at announcement","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-G8I-SW","draft",""
"FACT-M2GA-AIF1-EXEC","","CMP-M2GA-AIF1-NC","","","","","","FIELD-COMP-EXECUTION","Independent heterogeneous core with Tensor, Vector and Scalar engines plus software-managed SRAM","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-AIF1-EXEC","draft",""
"FACT-M2GA-AIF1-TENSOR","","CMP-M2GA-AIF1-TENSOR","","","","","","FIELD-COMP-EXECUTION","Power-optimized systolic-array Tensor Engine","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-AIF1-TENSOR","draft",""
"FACT-M2GA-AIF1-VECTOR","","CMP-M2GA-AIF1-VECTOR","","","","","","FIELD-COMP-EXECUTION","Vector Engine executes activation and vector operations with a wide floating-point path","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-AIF1-VECTOR","draft",""
"FACT-M2GA-AIF1-SCALAR","","CMP-M2GA-AIF1-SCALAR","","","","","","FIELD-COMP-EXECUTION","Scalar Engine handles scalar computation and control-oriented work","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-AIF1-SCALAR","draft",""
"FACT-M2GA-AIF1-FP-IN","","","","","PP-M2GA-AIF1-FP16BF16","","","FIELD-NUM-OPERAND-A","FP16 or BF16 input","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-AIF1-FP-IN","draft",""
"FACT-M2GA-AIF1-FP-OUT","","","","","PP-M2GA-AIF1-FP16BF16","","","FIELD-NUM-OUTPUT","FP32 result path","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-AIF1-FP-OUT","draft","内部累加器物理位宽未单独公开"
"FACT-M2GA-AIF1-I8-IN","","","","","PP-M2GA-AIF1-INT8","","","FIELD-NUM-OPERAND-A","INT8 input","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-AIF1-I8-IN","draft",""
"FACT-M2GA-AIF1-I8-OUT","","","","","PP-M2GA-AIF1-INT8","","","FIELD-NUM-OUTPUT","INT32 result path","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-AIF1-I8-OUT","draft",""
"FACT-M2GA-AIF1-MEM","","CMP-M2GA-AIF1-SBUF","","","","","","FIELD-MEM-MANAGEMENT","software_scratchpad","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-AIF1-MEM","draft","枚举规范化；来源描述：software-managed on-core SRAM used as an explicitly scheduled scratchpad"
"FACT-M2GA-ATRN1-EXEC","","CMP-M2GA-ATRN1-NC","","","","","","FIELD-COMP-EXECUTION","Four independently sequenced asynchronous compute engines—Tensor, Vector, Scalar and GpSimd—coordinate through the Sync Engine","","","COND-NONE","direct_statement","single_source","provisional","","","high","一手固定、版本化或带截止日的官方来源；待总控复核","FFP-FACT-M2GA-ATRN1-EXEC","draft",""
